127.0.0.1 - - [22/Jul/2022:10:10:37 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:13 +0530] "GET /ORS_Project4/ctl/MarksheetCtl HTTP/1.1" 200 7939
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:27 +0530] "GET /ORS_Project4/ctl/TimeTableListCtl HTTP/1.1" 200 10002
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:27 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:30 +0530] "GET /ORS_Project4/ctl/TimeTableCtl HTTP/1.1" 200 8181
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:30 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:30 +0530] "GET /ORS_Project4/ctl/TimeTableCtl HTTP/1.1" 200 8181
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:30 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:36 +0530] "GET /ORS_Project4/ctl/TimeTableListCtl HTTP/1.1" 200 10002
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:13:36 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:14:05 +0530] "POST /ORS_Project4/ctl/TimeTableListCtl HTTP/1.1" 200 7999
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:14:05 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:14:52 +0530] "GET /ORS_Project4/ctl/MarksheetCtl HTTP/1.1" 200 7939
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:14:58 +0530] "GET /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:15:25 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 3885
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:15:29 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:15:29 +0530] "GET /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 10361
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:15:36 +0530] "GET /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 12571
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:15:48 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 4039
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:15:51 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 12571
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:16:01 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:16:02 +0530] "GET /ORS_Project4/ctl/StudentCtl HTTP/1.1" 200 7360
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:16:02 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:17:40 +0530] "POST /ORS_Project4/ctl/StudentCtl HTTP/1.1" 200 7516
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:17:40 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:17:46 +0530] "GET /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 12571
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:17:59 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 4039
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:18:02 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 12571
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:18:22 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 4039
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:18:25 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 12571
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:18:31 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 9859
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:19:15 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 7686
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:22:43 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 7696
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:22:59 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 7686
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:23:01 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 7686
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:23:12 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 4039
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:23:15 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 12571
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:24:02 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 9848
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:24:07 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 12571
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:24:43 +0530] "POST /ORS_Project4/ctl/StudentListCtl HTTP/1.1" 200 7664
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:24:58 +0530] "GET /ORS_Project4/ctl/MarksheetCtl HTTP/1.1" 200 7979
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:25:44 +0530] "POST /ORS_Project4/ctl/MarksheetCtl HTTP/1.1" 200 8085
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:25:51 +0530] "GET /ORS_Project4/ctl/GetMarksheetCtl HTTP/1.1" 200 4301
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:26:04 +0530] "POST /ORS_Project4/ctl/GetMarksheetCtl HTTP/1.1" 200 6457
0:0:0:0:0:0:0:1 - - [22/Jul/2022:10:26:40 +0530] "GET /ORS_Project4/ctl/MarksheetMeritListCtl HTTP/1.1" 200 7686
