127.0.0.1 - - [26/Jul/2022:14:04:20 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [26/Jul/2022:14:58:58 +0530] "GET /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 10393
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:01:14 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 10408
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:01:19 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 8742
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:03:18 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 10419
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:03:28 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:03:28 +0530] "GET /ORS_Project4/ctl/MarksheetCtl HTTP/1.1" 200 7979
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:05:09 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:05:09 +0530] "GET /ORS_Project4/ctl/MarksheetCtl HTTP/1.1" 200 7979
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:07:41 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:07:41 +0530] "GET /ORS_Project4/ctl/MarksheetCtl HTTP/1.1" 200 7979
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:12:00 +0530] "POST /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 6639
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:16:27 +0530] "GET /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 10393
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:32:28 +0530] "GET /ORS_Project4/LoginCtl?operation=logout HTTP/1.1" 200 2570
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:32:30 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:32:30 +0530] "GET /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5752
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:32:30 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:32:38 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5951
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:32:38 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:36:57 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5988
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:36:57 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:50:19 +0530] "POST /ORS_Project4/UserRegistrationCtl HTTP/1.1" 200 5979
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:50:19 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:51:29 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 1262
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:54:01 +0530] "GET /ORS_Project4/LoginCtl HTTP/1.1" 200 2547
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:57:24 +0530] "GET /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 2629
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:57:35 +0530] "GET /ORS_Project4/ctl/ HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [26/Jul/2022:15:57:48 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 200 2587
0:0:0:0:0:0:0:1 - - [26/Jul/2022:22:23:30 +0530] "POST /ORS_Project4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jul/2022:22:23:30 +0530] "GET /ORS_Project4/WelcomeCtl HTTP/1.1" 200 3314
0:0:0:0:0:0:0:1 - - [26/Jul/2022:22:38:25 +0530] "GET /ORS_Project4/ctl/MarksheetListCtl HTTP/1.1" 200 10393
